sleep,work,mood,social,stress
6.28806240879009,6.0560836100717585,0,2,0
5.7517663949936,5.797615399656539,-1,1,0
7.959832195543552,11.58290805866944,-2,2,1
8.097042603507838,10.052604681990868,2,1,0
5.327050682135825,8.93931865733154,0,2,1
7.314899316105874,7.658832801158446,0,1,0
7.741175487185377,4.506307776539862,1,2,0
7.10057877776275,11.806110049658555,1,3,1
4.333772911400547,6.37536628416189,0,3,0
8.317356959343813,3.9623304220252034,0,1,0
6.4650200400480475,7.444190061441715,-1,3,0
5.05359834503502,10.865982104517748,-2,3,2
5.838755019907317,10.985619015995965,-2,0,2
3.7066409971939906,3.0986932445080253,2,2,0
4.203267406723296,10.976661702762598,-2,2,2
7.710507127837235,5.443357957498726,2,3,0
3.500063991154514,3.3507512757158078,1,3,0
5.791112056652607,10.630112433265868,2,1,1
6.373805995970736,10.774800803893875,2,2,0
3.8004893100053474,8.366079718581151,-2,0,2
8.85192989634783,8.169903815667226,0,0,0
4.7436893218731955,10.318082453592774,1,3,1
5.173092957999545,10.076785974392518,-1,1,2
5.17168381740265,11.010949260984336,2,1,1
4.767291641645425,7.9747270283703315,2,2,0
3.508106021474713,11.708823834595279,2,3,1
7.51139636748398,11.965321478400046,0,3,1
8.817650248896069,4.048901489987694,-1,1,0
4.7336141580677475,10.6458938359871,-2,0,2
7.146759554918823,7.498400319737301,1,0,0
7.580429798272933,6.488097044698489,0,2,0
8.166339584997885,8.517650788944435,-1,3,0
5.82446058357485,3.503690015358063,1,3,0
5.16611998102236,7.558150068903719,-2,0,1
5.289123237126671,10.83801513024,1,3,1
7.419417332041821,4.921153645250719,2,3,0
7.992287065780999,6.837509052924826,2,1,0
4.498876822661314,11.45532798943388,0,2,2
5.540175544867709,6.857074540251276,1,2,0
8.460671082120324,6.225308690991585,2,2,0
7.936814358321066,6.964829833110404,0,1,0
8.916721215193617,7.675074898658007,0,2,0
7.648365428251444,8.68792209718322,0,2,0
5.662573605653573,10.206235208250579,-2,0,2
6.748508086970508,7.068919851878828,2,0,0
7.135578398360262,10.357328415811264,2,2,0
3.931506989744182,7.803485952168725,-1,1,1
6.494733275071258,6.046324593311799,-2,1,0
7.401264556599353,8.921557453074728,2,1,0
4.420267172005832,9.459500292691423,2,3,0
7.793474445840564,8.022440780665388,-1,3,0
6.710750292827614,3.509534758212511,1,1,0
8.73721982133677,4.528945876447424,1,0,0
3.7333226401379043,5.567679488012054,-2,3,1
4.959293756555068,5.543630453563438,0,1,0
6.808546336149032,9.060787202221835,-1,3,0
5.131079517132619,3.1651379550626935,-1,3,0
7.429332902391832,9.80113599344568,2,3,0
7.674529053870621,5.388082273262398,2,3,0
4.06383780236561,5.790196615944922,-1,1,1
6.326199553137222,7.751188451495318,0,3,0
6.298898055750808,4.943330408450618,1,2,0
5.531044236185476,10.960241822179748,-2,1,2
8.631086744133196,3.7683190139390876,1,1,0
8.051284759302717,6.999441260709584,-2,1,0
7.334651600503002,10.64480042509401,0,3,0
7.428796496542486,8.542595049791121,-1,1,0
6.039438790972155,5.630965642583702,0,0,0
8.565469866031167,6.786841869988146,-1,2,0
7.320274849893069,9.360249423082632,2,0,0
7.509395839106991,11.759346690275095,-2,2,2
8.239299970830398,11.0382484654149,2,2,0
5.00739374138205,6.081895275441391,-1,3,0
7.938889971266867,11.983780913590717,-2,2,2
4.5738233162607065,3.0315419717795242,-2,2,0
5.399380737346883,3.248667802275736,2,0,0
5.3458574984841345,10.414564636540744,-2,2,2
8.881890076140273,4.795164181497468,-1,1,0
8.210954730613597,3.5469234155661677,-1,1,0
7.356434238746429,5.134332659128519,2,2,0
7.498812188884646,6.834901385827742,0,1,0
6.59140036921414,9.575096433900644,-1,3,1
8.708998669096854,8.61901973896085,-1,1,0
6.2294231408529885,5.138590958043784,-2,3,0
5.59284740428442,7.52943403290526,-2,2,1
4.396694353123751,11.335926948587119,-1,3,2
7.824131087435819,10.33506999285382,2,3,0
7.539441626415753,5.908708063486141,0,2,0
5.613952711882742,11.840381052201266,-2,2,2
3.6385637767757615,9.377583603916179,-2,3,2
8.114485302449058,3.562044201001036,0,0,0
3.562798908997405,3.316446419597748,-2,2,0
7.37034878795978,4.51567154109027,2,2,0
8.836414103493315,9.550702812451322,-2,0,1
5.9071373048151194,4.653650332581851,-2,1,0
4.792353727477741,7.603380922879501,-1,0,1
7.3767905552386,3.8393410816274858,2,1,0
7.994204781085719,11.287975420471756,2,0,0
6.50536673842816,6.0956455222521075,-1,3,0
8.818694013908804,11.173188509045676,1,2,0
3.7841779691187862,11.5038807771949,0,0,2
6.276375790674905,3.055157825823127,2,2,0
7.451496710274025,7.177216684788588,1,1,0
8.244522591320484,3.2219045013620358,0,3,0
4.485905865492845,11.178234896726153,2,2,1
7.900019149700248,7.665667902611182,-2,0,0
6.539888916451999,3.6744961142864714,2,0,0
5.6810452509447975,3.992490554489102,0,3,0
4.224432657185014,6.451581220434651,1,1,0
8.259126673999019,11.462107735856005,-2,3,1
4.365002644988435,9.236182364112729,0,3,1
5.203833225650046,10.80856979570219,0,2,1
5.095250425793402,6.298109817059817,2,1,0
8.292777188049698,3.3889232959499846,-1,3,0
7.199866468148939,11.768858734839727,-1,2,1
7.881747684552548,3.154556915961326,-2,2,0
4.877573443358744,11.5288648777298,0,1,2
6.9368075478384945,6.318096814642303,1,1,0
6.644602907290618,3.090813645196934,-2,2,0
8.08056707233549,9.202415085520574,-2,1,1
8.483478832646933,11.824862736282187,2,2,0
3.5668622431256276,11.690631505538333,1,1,2
7.20710955482336,4.448433100821766,0,1,0
3.7850968951585098,4.631230254595395,0,1,0
6.518722657925458,8.089850231576941,0,0,0
5.08198000974023,8.73574343785492,-2,1,2
5.187271297371776,9.654761222992791,2,0,1
5.441271768987962,4.629453244249328,-2,2,0
6.917108469772856,11.63106378087991,-1,3,1
5.337274811178231,8.748653306603142,-1,3,1
7.5298447782465425,10.623422269834993,0,3,0
5.724900620656284,7.860591437557546,2,2,0
3.8759426017047724,6.7284916283089435,0,1,1
7.81067913366259,11.794646159354963,0,0,1
5.071670785259883,8.239092337378525,-2,2,1
5.880217837795945,10.80186224519261,0,3,1
7.269941357720459,11.579631567296609,0,3,1
5.328508864317916,9.078191643077933,2,3,0
3.811221108806936,7.940448106668074,2,3,0
5.556565758570475,3.0315976581958557,2,0,0
8.694467204818668,3.360176766651054,0,3,0
7.02953918514207,4.807660944460046,2,0,0
7.193135317669638,4.674075886703957,2,3,0
6.977551845007019,5.292829156798608,1,2,0
4.594456764276902,5.744411739278947,1,0,0
5.80083625256254,6.240589441956555,-1,0,0
7.630168890998251,6.784839210619889,-2,2,0
4.057550936542375,3.889797046104132,-2,3,0
5.028190268493417,3.3812573875750385,2,3,0
5.019755096562195,9.065500041657211,-1,1,1
5.8761041017697835,7.8360134235876995,-1,1,1
8.892028075182019,6.9972978199810765,1,0,0
3.8712640067610207,8.709959470515171,-1,1,2
6.352855469093273,10.449114664831864,0,2,1
4.486505751067158,6.849236182045841,2,2,0
8.838720999753592,8.770075185467814,0,2,0
4.123169276001053,11.58215001451643,-2,0,2
5.719805512988752,10.556620462754047,1,2,1
7.558367416590334,6.834007294521685,0,0,0
7.375049354150949,8.802451540332687,2,0,0
5.825007502916627,4.593638297243458,0,2,0
5.40588292373995,8.044699664055809,0,2,0
5.686868082040788,11.831954620245986,-1,0,2
4.953519447372516,7.664836036822701,1,2,0
4.629331162887399,11.348744692711325,-2,1,2
6.156718336573895,6.666014284529346,2,0,0
4.97693565837184,11.98960344466168,2,3,1
5.081039156934875,8.212980317048022,-2,0,2
7.112158349110064,3.380420948123411,2,2,0
8.826955324349406,8.280793170222493,-1,2,0
6.820004603076563,5.47115426111637,0,0,0
3.9233870688573145,3.2923318983230523,-1,0,0
3.9157098761973685,10.38767974225197,-1,3,2
8.732827714650613,5.481566732826803,-1,3,0
5.135099346690335,10.168936986418487,-2,0,2
4.0063684234536145,5.593958246602803,1,2,0
6.7947452293270985,4.748937184863968,-2,0,0
6.930068280596464,11.765420166939847,-2,1,2
7.066776510652785,6.254807949795176,-1,1,0
4.970711153216477,8.412385902988444,1,2,0
3.5831087631796126,8.489833435330244,-2,0,2
8.807584531999595,8.044261339561515,1,0,0
4.879911751301064,11.232261691690931,-1,1,2
7.218144584289011,9.069969642301817,-2,0,1
7.386464284332902,6.633597036944371,1,2,0
6.855040793937171,10.761423460718465,2,2,0
5.220990668175065,4.62956609204368,-2,3,0
4.991029395702362,7.898130818493757,-2,2,1
6.787175554864867,11.554953347493807,-2,0,2
8.263525984864303,8.628578668923714,1,0,0
8.707035509078676,10.352716054273886,0,1,0
4.082481924220667,8.882046529906734,-2,1,2
4.351557369287459,10.554337771841013,2,2,1
8.696049423306938,11.500390918607193,2,3,0
7.5509437558413595,5.456295547794632,-1,0,0
8.356466036563752,4.52694973131047,0,3,0
4.614479487744387,7.355916752992859,0,0,1
6.73172229110171,9.316761841417943,1,2,0
7.356267769296105,5.044721278639945,-1,2,0
7.24061536995835,3.036913053871504,1,1,0
5.74483429976684,6.086416042530348,-1,3,0
3.584671904302197,11.719734019210096,0,1,2
6.706093312423447,9.25470714545262,1,2,0
4.892058465487848,6.611928995471016,-1,3,0
5.976398353785896,4.7331848761215625,0,0,0
8.766695582960995,6.204807063792723,0,1,0
5.694694247033391,4.5285548997112315,-2,2,0
8.118908836654347,3.9567523918165626,1,0,0
4.536973331620882,11.160681353152984,-2,2,2
7.198532739137659,11.978853045379262,0,0,1
8.873538249414189,4.477029956362113,1,1,0
4.060412054801152,3.4907030299045174,1,0,0
3.545759682249556,5.967579964315911,2,3,0
5.884705359479379,7.154932626852738,-1,0,1
4.009440156782519,4.843391223682691,2,2,0
7.616113923219272,5.712824206187026,2,0,0
8.530017651167075,4.8078366212249195,0,1,0
5.887115349898174,9.968345115892062,-1,2,1
4.922914031854925,9.413201489225347,2,2,0
5.889218254536354,8.714563641848835,2,2,0
7.478962998175005,6.484960713712843,1,2,0
3.5497978886920403,11.181368471828124,0,3,2
6.741996942165835,11.72579287381518,2,2,0
6.873104266880585,4.562753813628708,-1,2,0
7.007285357927645,5.007113772706902,-2,2,0
4.831121439894824,7.730679252003327,-2,1,1
7.427289978579697,3.8212551235402077,0,1,0
4.00265317482477,6.928035589408015,-2,2,1
4.595986850567405,8.236121382999391,1,3,0
8.32608525659965,7.698662140235998,1,0,0
7.562977328996115,5.978177247702234,-1,3,0
3.575600547062399,7.882012254694861,0,2,1
4.8660694320339015,11.62920858832963,0,2,2
4.679235656462405,4.854156638622385,-2,3,0
4.989434804203349,8.893482225546034,2,2,0
4.861578736539375,3.3905702474044666,2,0,0
3.8438946265856515,3.5977476403329143,2,1,0
6.024172841282512,7.966454018012265,-1,0,1
7.530034111323908,3.944452622951545,0,0,0
6.8370244859459,3.201121095841716,-2,0,0
7.200794177289438,4.543616978832199,-1,3,0
3.946320481949315,8.08364253899617,1,3,0
8.73319890597233,9.330068590670392,1,0,0
8.111705086136636,4.82230707727242,1,3,0
7.927996751726145,9.01433493487357,0,2,0
8.02641092772972,4.642286979893064,1,1,0
8.629907794730187,8.521116839681314,2,3,0
6.4933968136253375,6.7076371190621895,1,3,0
4.601551098271942,8.884195584002551,-1,0,2
6.892309843188976,11.955474772313226,1,1,1
7.585848215173664,11.440352687093057,2,2,0
7.5585456634471395,3.038535820524933,1,2,0
6.36796963291784,10.96894887926075,-2,1,2
3.8765229563346795,3.5984171565728986,2,2,0
5.541121161365703,11.577419275438604,0,1,2
8.564216346548466,5.536431111897162,1,0,0
6.714469003665843,6.438313473701438,-1,2,0
6.460825687906424,3.8247438465815504,1,2,0
4.978694329102064,4.010454824960187,-1,1,0
5.526469059541184,9.540665087063877,-2,2,2
8.424403490342431,11.498990121734625,0,3,0
7.1655467613975965,8.496736454588785,2,0,0
7.83062864713783,9.4426501397413,2,2,0
5.998899826872103,9.857727701374381,0,2,1
6.966359707008868,5.3653284709764755,-2,2,0
4.866109848087642,3.407066678281934,-2,1,0
7.380034566559175,3.0168546952725173,1,0,0
5.851807335368355,6.155843546586167,-2,0,1
5.9340003314811005,5.173178053792945,1,2,0
7.071272785172849,3.560859525442671,-1,2,0
8.649543418079096,4.615754632443001,0,1,0
3.852034906347415,4.12049008441153,-1,0,0
8.036087805408542,11.233905425556333,-1,3,1
5.108107107267062,4.262404921132521,-1,2,0
5.941556999785078,7.838836175889113,-1,3,0
3.620523308262549,8.33795359600948,2,3,0
5.155753428088722,7.891405119377704,-2,0,1
6.264471834465718,3.891507907943892,0,3,0
3.8089684254109146,5.869185255754961,0,2,0
6.201026511607408,3.4614329921683793,-1,2,0
8.59910845872135,6.561029226866844,0,1,0
4.079662699592928,4.697390381444328,1,0,0
7.704424004415274,8.054692799559419,0,0,0
5.75319079356796,9.235275544641905,-1,3,1
7.103455429883859,7.789078741842358,0,2,0
4.931301288918761,6.9081302695025615,-2,2,1
4.37720744397747,6.486000787710232,-1,1,1
4.382544378491746,10.575225912873034,2,3,1
3.8877057010372957,4.97431258558743,-2,2,1
4.521056876956837,9.60796505575982,0,0,2
7.153206617439325,9.81734092266107,2,1,0
8.349298365139294,6.77280006543661,-2,0,0
7.97769127075139,5.6757053930307535,1,1,0
7.268238704309662,7.234873374413777,-2,0,0
4.107375248761064,3.8389253330342865,2,3,0
5.090530954627724,3.4133702900618097,1,2,0
5.20393781427358,4.004428795067026,0,0,0
4.874763205186917,4.684305283160036,-1,3,0
6.3325311284034775,7.537591383042387,0,0,0
6.445545981838199,10.642229725450099,-1,3,1
5.462872863441106,5.120780987997183,-1,1,0
5.445840373050398,11.416458096721003,2,3,1
8.057055788483448,11.594171180415032,1,0,1
7.841110665758271,11.630141443606847,1,2,0
5.192877074244101,10.538064612086913,-2,1,2
8.525836441302927,6.274425367179486,0,1,0
8.740482593513782,3.6541551990236076,2,3,0
5.297083981165224,8.119368585898453,0,0,1
5.449337218361801,8.028132995435104,-2,3,1
6.280987843820774,10.64978190398636,-2,1,2
8.676164468935205,11.963919458514948,2,2,0
8.319756882282714,7.573415759041328,-2,3,0
4.064123794209744,6.106836279358058,2,0,0
5.660019087992789,4.673115404006403,-2,3,0
6.5435415436237445,3.0431984233563365,1,3,0
6.26722859903347,7.582023232399912,2,3,0
4.56624687365291,7.999668000323362,1,2,0
8.22349224142485,10.424446318356576,1,0,0
7.223174306482605,7.5411927110352055,2,0,0
8.10849606168492,11.248215137994508,0,1,1
8.223203536422098,8.65275128914292,-1,1,0
7.6159571951615685,10.563026143989749,-2,3,1
5.915658306873445,4.334715613269724,-2,1,0
6.858007152584835,10.698025172720833,0,0,1
4.382009733658587,9.076294689994636,-1,3,1
7.205049796111992,4.532097291944975,0,1,0
4.485892906566044,4.707872023314097,-1,2,0
7.316722747805862,11.338505571397992,2,1,0
4.7627898841468275,3.289938244053356,2,2,0
4.14653215082621,7.162814489661355,1,1,0
4.409064695786266,5.8212776094069145,1,0,0
3.5109567437048863,8.985696959985852,2,1,1
7.4530678981944165,10.556664488120928,1,2,0
7.528205769821085,6.2434030940091265,2,2,0
6.332133424522927,6.842118785905535,0,1,0
4.387495405804611,11.837260060512728,-2,3,2
3.9595488563087935,10.055248587112825,2,2,1
3.6052093154050784,11.074837178386122,2,0,2
4.411614973308714,6.948859985864668,2,1,0
8.399705442407306,5.1066858358570375,1,2,0
4.82845262935925,6.706771188478065,1,1,0
5.448492299694686,9.44482726048362,1,1,1
4.079400164647333,3.984873643523814,1,3,0
4.722987176114937,5.434221950548579,0,1,0
6.355735139291128,3.4197231041543135,2,1,0
6.842639757026089,6.8911296450431845,0,1,0
4.849437727914161,10.447011623816518,1,0,1
3.8175268757381446,3.2219731946820973,0,1,0
5.650680780200693,9.077911741264494,2,0,0
4.788118540094838,11.392462870623657,2,1,1
4.70754657776391,5.13235075360064,1,3,0
8.779245414924004,9.242713566548833,2,3,0
6.889652672591483,11.775917109901803,0,2,1
6.562831437446528,11.66050254137217,-1,1,2
5.786763069378271,5.114362737262289,2,3,0
5.859193833865794,3.9029794789086183,0,3,0
6.4749775211094445,4.334542841063243,0,1,0
7.330363938698589,9.31832101633928,0,2,0
7.361803529000062,9.53182987907948,2,0,0
4.444316492379973,9.068129054653792,-1,3,1
6.250620136421448,6.024705489680143,1,3,0
5.765769522687561,4.5279924578231,1,0,0
8.287898314481613,8.226849827570277,2,3,0
6.97280406670107,7.353124011820799,2,0,0
6.4287723652879,9.559507324100732,-2,0,2
4.134670531984046,6.9722407081705935,-1,2,1
6.831008391278763,6.047757252178215,0,0,0
4.144621481241284,5.641307196231129,0,0,0
5.354636165611637,4.903232880447719,1,0,0
4.285630806478825,5.391717385679953,2,0,0
7.306405058634029,3.8534739495969124,-1,3,0
4.63438662609884,6.121713098360006,1,0,0
5.655226552534143,3.329128311266624,-1,3,0
8.426211276903283,4.677724624496941,2,1,0
4.623740108694337,9.72093400157486,0,1,1
6.292927851773285,5.9292208980896035,-2,0,0
5.805994136413121,9.014133152796095,-1,2,1
3.5996822257515135,9.451957580375495,0,2,1
7.86016962465047,8.230668084589022,-1,3,0
3.8797524847302984,11.628279672288587,-1,3,2
6.108402615373245,3.1929587996080193,-1,1,0
6.583730622164225,9.647873855293279,2,3,0
6.9563455113802295,11.629079795463673,1,2,1
7.2874739611933155,10.760445564176454,-1,1,1
4.892998109374933,4.51103422624512,2,0,0
3.5548832716214713,5.941382756265589,-2,3,1
7.478940142952016,4.552066558888189,1,0,0
6.446111296411682,8.411775274332337,2,3,0
8.098647367639868,9.40969183781543,-2,2,1
8.017635995953817,5.853663924267524,1,3,0
8.138293922833357,7.85555916585866,2,2,0
6.1680206298874705,9.218285130640755,-2,2,1
5.334956177102761,6.792058349499435,2,0,0
7.853570114252535,10.686139774099134,-2,3,1
5.982117621660902,9.943949417590353,-1,0,1
4.50893208021889,3.581989894655136,-1,2,0
8.20235710758811,8.590127691817461,1,2,0
8.354079322247909,5.117929958637746,-2,2,0
6.064703658770936,8.017664382005478,-1,2,0
3.916348500203831,11.611995983696696,1,1,2
5.633043494543122,10.911558040970252,0,2,1
7.919457127044319,6.640647628036185,-1,3,0
8.459757157004258,5.62362472509918,-1,2,0
4.619100083736777,5.109651699674331,2,1,0
3.8683548661389935,7.792633827808681,0,3,1
8.325427492230613,4.028236079322507,-2,1,0
5.6417271643838145,7.943475073154238,1,1,0
6.479685303471598,3.0120027554171283,0,3,0
8.824361966279174,5.914646676712604,-2,1,0
3.8661060035282255,4.9794088244752315,-1,2,0
7.065749040986526,11.740969109647038,1,0,1
3.9075798241617687,9.54518087612981,1,0,1
5.5650791065657526,6.146880424160139,0,0,0
7.920979998563957,3.8356057787755846,2,3,0
5.88409728015599,7.651205352215616,-2,3,1
8.984502946466227,4.92103093193438,0,3,0
6.5748260672063115,7.82786591308522,2,0,0
5.266391839497745,10.518261187610033,2,0,1
4.710612292476142,8.542132968912469,2,3,0
5.42786293857389,8.70409577590502,1,0,1
5.5489330056775295,7.869272601565303,-2,1,1
3.8779252274817853,11.345390693682683,-2,1,2
5.5326580968472525,11.38712415978543,0,0,2
6.053311858565737,7.614508809661969,-1,3,0
7.475057637313426,5.75183538429154,0,2,0
7.112012165968844,7.136283052914995,-2,2,0
7.398211103760348,4.679021209760541,1,0,0
3.546000250322714,8.727098837862805,0,2,1
4.697170697692949,7.500831022040099,-1,3,1
7.139263586199211,3.929704300319519,0,1,0
6.16194152498861,4.778830030076538,2,1,0
3.529224116175903,7.3166876057957415,-1,3,1
7.924720533375023,10.988300916469726,2,2,0
7.750452653096856,8.097516485679876,1,0,0
6.5163053964645945,9.133815001876236,-2,1,1
3.8655482917694965,6.051256947695188,0,2,0
7.7158327724292155,8.142702537398108,0,2,0
6.710424732522502,7.026418403742607,2,1,0
7.800779874368775,8.932169213608447,2,1,0
7.634608458177122,3.4551800947110936,-2,0,0
7.916511395768104,7.439701946150632,0,3,0
6.349044365225437,5.6639336262957025,-2,2,0
4.271784850064332,5.935665551501183,2,0,0
7.191366103588288,11.648256884022553,2,1,0
6.912605817785838,4.6442533144024445,-1,3,0
7.58239252959498,5.801207273207372,2,3,0
4.4343455332790445,7.589033181577846,2,2,0
4.572363599451591,10.767242533346613,-2,3,2
8.397252344706306,6.750030748857334,-1,1,0
7.624877891486389,9.69478752799354,-1,1,1
8.495256687851775,10.707366883933222,0,1,0
7.672934266401564,5.790147202396641,1,0,0
6.78435418294666,6.5347516518483895,0,1,0
7.097730053653305,6.209006013195206,0,0,0
8.390203581670054,10.49570227756129,0,1,0
6.683437149815672,3.39912175758241,-1,1,0
6.97815228380613,5.775789799458121,-2,3,0
4.360621938019803,9.114677018356169,2,2,0
6.106566710638565,8.088991496088084,-1,1,1
7.4401841157695445,6.926604233643248,2,3,0
4.99018484074001,7.85953404499246,2,3,0
4.612397992884942,4.7782612724548645,1,2,0
5.226047445234285,6.876449594472094,0,3,0
4.828253453960584,7.515326857587142,1,3,0
4.682019503700177,11.110702097591416,0,2,2
5.836679635774479,5.3475164652357865,-1,0,0
8.493111826359439,10.810456519484394,2,2,0
6.2888280570629504,8.798172607433838,1,2,0
4.533562094484276,3.183067479608409,-1,1,0
3.9233441815948074,9.521682032094542,-1,1,2
7.328858798258588,3.319966897941496,0,0,0
5.6053932044001336,11.976430141324318,2,2,1
8.020070206219476,10.85373018922078,0,2,0
7.127309227524236,5.676093727860411,0,0,0
7.8793279779775265,5.316701071770349,-1,1,0
4.995703216801468,6.43296973895048,0,2,0
7.30797407353582,6.205502687829988,-2,0,0
4.952340915815453,6.35104036546843,2,1,0
8.664876636976604,5.864488915075324,0,3,0
7.000058548433559,8.590200661634983,0,0,0
5.284814900964381,4.478372973485616,1,0,0
4.982315242607499,10.613831632014119,2,2,1
4.550096217894039,10.311622356281838,2,3,1
7.320525273915503,7.288348870697434,0,1,0
4.7029358714886005,10.674569687506928,-2,3,2
6.77416796260119,5.22430563027264,1,2,0
4.955492648089465,3.1580891013357024,-2,2,0
7.140829196366277,8.572871325268407,0,1,0
7.9821685069729655,7.121184662682438,2,1,0
7.7791388372955925,8.104480916662837,2,1,0
7.6846823201192995,11.094054681165627,-2,2,1
4.532473231307386,11.729330162093492,-1,1,2
3.986117208414853,8.710078257800427,0,1,1
7.344218556680621,9.876500308671945,2,1,0
5.525909675868933,3.7542759013844784,-1,0,0
5.87790424521841,4.4464402640235505,2,1,0
3.671320010363651,9.59884324457679,2,2,1
4.927670471012771,6.882289107492017,-1,0,1
3.685220221309552,7.013687433639651,-2,2,1
8.335521749306862,5.777469134718929,0,3,0
4.838681757701917,8.466207451299695,-1,0,1
6.565354432651544,4.666485408745824,-1,1,0
3.714386263636217,8.64224651382506,2,0,1
7.1676606521811195,4.564189714217157,-1,2,0
5.276650401647516,3.5744343123874223,0,0,0
8.438555528267162,5.973219198291549,-2,3,0
8.384650039137197,5.080263078088629,-2,1,0
5.289098400989612,11.00092474700699,-2,1,2
8.455284926297573,3.4945810848176393,0,3,0
8.978867204243283,4.589523233167106,2,2,0
8.039786152681714,7.938476450247445,0,0,0
8.14679241265376,7.329604717627262,-1,2,0
4.869548048599994,3.412668165372314,1,2,0
6.67186319371766,3.0652718521363003,1,2,0
3.869907526820523,11.892611477650348,1,1,2
4.022048652519183,8.929512303229544,-2,0,2
8.993909366183098,6.288655178114011,0,1,0
5.2965158718425105,7.233890228969172,0,1,0
7.615011516268655,5.398951084088583,-2,1,0
7.936657791647491,6.103864053238888,-1,0,0
8.21912799053976,8.841400205413926,1,3,0
8.986955635711862,10.945306189806336,1,1,0
4.828230668912774,4.657170207730664,-2,1,0
3.7219295477283483,10.56325354846787,1,1,2
5.761553348970223,4.094009665664421,2,0,0
4.215443684059208,4.934930012295521,0,0,0
3.6233423903913033,3.3345775924468137,1,2,0
5.482347549278174,4.267306758836995,1,1,0
7.810560380913801,11.255728309176455,2,1,0
6.613993801737889,7.134948719565407,-1,0,0
5.220278940656947,3.698992756005182,-1,0,0
7.0988810302099585,11.637541542350652,2,1,1
4.776099991698459,10.91093076982785,-1,3,2
3.5790979533964675,9.792142687813271,-2,2,2
7.703943625400351,11.401255127528021,2,2,0
6.93058696675205,4.981164787521877,0,1,0
7.6926644347552795,10.527323637090777,0,2,0
3.714159091782161,9.209920767188756,0,2,1
8.104157953068587,10.827833246109195,1,1,0
6.907394100199668,10.172204091683668,2,2,0
6.598674428919521,6.1184555685914255,2,0,0
6.935377264629924,9.9695868331553,-1,1,1
8.254382857776003,5.362106726864013,2,0,0
6.728150786073989,5.957329467252493,2,1,0
6.695227089384986,3.9711514550067855,-1,0,0
8.948735363861712,11.415689543824218,2,2,0
7.662015918877124,5.619030270602534,2,3,0
5.932615929981244,7.685602186543067,-2,0,1
7.390683500181103,6.521995528195734,-1,0,0
5.640767594304837,11.639353085251514,-2,3,2
4.7588150436592445,6.015442538446342,1,3,0
6.782685322882677,10.006912392804201,-1,0,1
8.605001539626734,10.698745391680621,2,0,0
8.610267360085045,6.920458477328693,2,0,0
5.380479029580197,6.403546330076381,-2,1,1
6.402226064219322,9.72971238839365,-2,0,2
4.663997442134237,11.216063822756107,1,0,2
8.975971102243859,9.794385597650145,1,3,0
8.896148493273646,5.04413729032679,2,3,0
7.07229911339096,10.99476972693935,0,1,1
7.924277328226103,6.488235006931498,1,1,0
7.43305088706035,8.186064706001408,2,2,0
6.762370204717075,10.482920573634399,1,0,1
3.7934139834389375,4.69555290660443,-1,0,0
6.0012038840396364,10.060591221097978,-2,3,1
7.211324661920758,8.365465181196097,2,2,0
7.226423876360266,11.040074776448474,1,0,1
5.55217440132311,4.547733616591886,-2,2,0
8.679305926619168,6.786140133368356,0,1,0
4.420463677302296,10.495587835801537,1,0,2
6.251976954185583,3.1730853311108413,2,0,0
7.299861871029526,4.009812300890786,-1,1,0
7.334246932404951,11.915086914810612,-2,0,2
7.067514262228485,5.523547607313155,-2,1,0
5.014085173985231,11.779888743515581,-1,1,2
4.359136127776421,4.642783959078065,2,2,0
6.99767179754691,6.249849987066021,0,3,0
6.7961616387669075,9.775825000532135,-1,3,1
4.486458056590825,8.920005665143606,0,1,1
7.378265300638098,8.2301015993615,2,2,0
6.00344595453511,7.769092582245068,1,1,0
7.1726832538173415,10.590963992982662,1,2,0
8.105518938735829,5.114537065500534,2,2,0
4.433506357173077,6.982238342941666,0,3,0
3.6052967739826016,4.399070629408115,-1,3,0
7.785064225176828,8.36347436157634,2,2,0
6.853335838339388,5.254899818441881,2,3,0
7.348017632921669,6.004578579090472,1,2,0
8.109852362437534,7.241256449611753,-1,0,0
7.915460141534753,3.2409352713281505,1,1,0
8.785060808108536,3.8274414232875387,0,3,0
6.44764293368665,9.173362986373977,0,1,1
6.186725979629479,6.860729826457565,-2,3,0
5.710379599399015,10.783111997999058,2,1,1
4.345300735643125,9.252048032797795,-1,1,2
6.649339780851124,3.072908474825902,-1,3,0
5.023568883792883,8.550410976904214,1,3,0
8.567191317171364,3.8435237945374476,1,3,0
6.7075494235240365,10.028398618114448,-1,3,1
6.760620992794606,11.923569194506518,1,2,1
5.452085634823555,7.780789148173604,-2,3,1
3.7859414358773913,9.145015501747174,2,3,0
3.6745907095514374,5.135827448052764,-2,3,0
5.828343292842586,6.938379693784142,0,0,0
3.965109579534808,10.704857990127454,-1,1,2
6.837658255470766,4.506806529716261,-2,3,0
8.345351531018116,5.3898204505238585,-2,3,0
8.356031490852972,7.008903077574272,1,1,0
7.124749755727278,9.410240026596126,1,1,0
4.66177507310112,6.382955593161064,1,2,0
8.246482572473797,11.349590518047036,0,1,1
8.373513894222645,3.8501134614184727,-2,1,0
4.581594717241273,6.337237777903628,2,0,0
7.555843471738725,9.380587110855796,1,2,0
5.075857519099176,5.033880890953432,0,0,0
7.914521717941113,8.907718208067056,0,1,0
8.984808449469813,4.477952624046114,1,3,0
